earn_per_hour,age,grade92,sex,race,marital,ownchild,emp_class,uhours
19.23075,34,43,2,2,1,1,"Private, For Profit",40
33.65375,37,42,1,2,1,1,"Private, For Profit",40
17.919999999999998,57,39,2,1,1,0,Government - Local,20
11.0,61,39,1,1,1,0,Government - Local,40
23.363636363636363,64,40,2,1,5,0,"Private, For Profit",44
39.971428571428575,51,40,1,1,1,0,"Private, For Profit",56
33.125,48,44,2,1,1,0,Government - Local,40
14.333333333333334,26,40,1,1,7,0,"Private, For Profit",30
19.85575,56,39,2,1,1,0,"Private, Nonprofit",40
27.884500000000003,63,39,1,1,1,0,Government - State,40
9.0,26,35,2,1,7,4,"Private, For Profit",25
16.0,31,39,1,1,7,1,"Private, For Profit",55
20.0,53,44,1,1,5,0,"Private, For Profit",40
20.833333333333332,62,40,1,1,1,0,"Private, For Profit",60
16.0,39,40,1,1,1,1,Government - State,40
27.683333333333337,56,43,1,1,1,0,"Private, For Profit",60
7.5,35,40,2,2,7,4,"Private, For Profit",25
19.0,61,39,1,1,1,0,Government - Local,40
0.75,29,39,1,1,7,0,"Private, Nonprofit",30
28.0,51,39,1,1,1,1,"Private, For Profit",55
12.0,50,39,2,1,1,1,"Private, For Profit",35
18.527272727272727,29,39,1,1,7,0,"Private, For Profit",55
26.1,42,40,1,1,1,2,"Private, For Profit",50
32.94285714285714,40,43,2,1,1,2,"Private, For Profit",35
20.19225,56,39,2,1,1,0,"Private, For Profit",40
26.425,60,39,1,1,1,0,"Private, For Profit",40
36.5,42,41,2,1,1,0,"Private, Nonprofit",36
34.615249999999996,23,39,1,1,7,0,"Private, For Profit",40
15.0,24,40,2,1,7,0,"Private, Nonprofit",40
20.3846,34,43,1,1,1,2,Government - State,50
23.07675,33,44,2,1,1,2,Government - State,40
7.35,56,42,2,1,5,0,"Private, For Profit",20
25.7,53,39,1,1,1,0,"Private, For Profit",40
23.07675,29,43,1,1,1,1,Government - Federal,40
32.675,51,44,2,1,6,0,Government - State,40
32.675,44,43,2,1,6,0,Government - State,40
7.85,26,39,1,1,1,1,"Private, For Profit",40
14.539166666666668,53,43,2,1,5,0,Government - Local,48
37.5,31,40,1,1,1,2,"Private, For Profit",40
9.0,25,40,2,1,1,2,"Private, For Profit",16
12.5,33,40,1,1,7,0,"Private, Nonprofit",40
10.410333333333334,32,39,2,1,7,2,"Private, For Profit",30
8.5,21,40,2,1,7,0,"Private, Nonprofit",40
9.25,26,42,2,1,7,0,"Private, For Profit",32
8.0,32,41,2,1,3,3,"Private, For Profit",30
40.05555555555556,49,39,1,1,5,0,"Private, For Profit",72
8.653749999999999,37,40,2,1,5,0,Government - Local,40
25.0,56,40,2,1,1,0,"Private, For Profit",40
26.923,60,39,1,1,1,0,"Private, For Profit",40
9.0,53,39,2,1,5,1,"Private, For Profit",40
22.7,58,39,1,1,1,0,"Private, For Profit",60
57.68,51,43,2,1,1,0,"Private, For Profit",50
13.846,32,40,1,1,1,2,"Private, For Profit",40
12.259375,38,41,2,1,1,1,Government - Local,32
43.269,41,39,1,1,1,1,"Private, For Profit",40
18.2,55,43,2,1,1,0,"Private, For Profit",50
57.6922,29,43,1,1,7,0,Government - Local,50
15.78,45,39,2,1,1,2,"Private, For Profit",40
8.0,18,39,1,1,7,0,"Private, For Profit",32
22.5,47,41,1,1,1,1,Government - State,40
26.425,47,44,2,1,1,1,Government - State,40
13.73625,44,40,1,1,5,0,Government - Local,56
23.84,43,39,1,1,1,2,"Private, For Profit",50
57.6922,43,43,2,1,1,2,"Private, For Profit",50
19.696603773584908,46,39,1,1,1,1,"Private, For Profit",53
2.25,18,37,1,1,7,0,"Private, For Profit",50
10.0,20,40,1,1,7,0,Government - State,40
26.44225,37,43,2,1,1,4,"Private, For Profit",40
21.538400000000003,36,40,1,7,1,4,"Private, For Profit",50
15.3845,44,39,1,1,1,0,Government - Local,40
14.0,55,40,1,1,4,0,Government - State,40
9.25,22,37,1,1,7,0,"Private, For Profit",35
16.5,37,39,2,1,5,0,"Private, For Profit",40
12.0,31,42,2,1,7,1,"Private, For Profit",32
11.875,38,40,2,1,5,1,Government - State,40
29.0,48,41,2,1,1,1,"Private, For Profit",20
26.425,51,44,1,1,1,1,"Private, For Profit",40
14.330000000000002,59,42,2,7,5,0,"Private, For Profit",40
28.0,54,43,1,1,1,1,Government - Local,40
30.275,49,39,2,1,1,1,"Private, Nonprofit",40
13.58075,54,43,1,1,1,1,Government - Local,40
9.15,37,40,2,1,1,1,"Private, For Profit",40
14.0,44,40,1,1,1,0,"Private, For Profit",40
15.0,44,39,2,1,1,0,"Private, For Profit",40
7.25,20,40,2,1,7,0,"Private, For Profit",36
11.0,46,39,2,1,1,0,Government - State,40
12.0,45,43,2,1,1,1,"Private, For Profit",25
26.24,44,43,1,1,1,1,"Private, Nonprofit",50
28.6,54,43,1,1,1,0,Government - Local,40
42.0,48,41,2,1,1,0,"Private, For Profit",24
72.1,54,43,1,1,1,0,"Private, For Profit",40
11.75,55,39,2,1,5,0,"Private, For Profit",40
15.9,31,39,1,1,7,0,Government - Local,40
14.330000000000002,60,39,2,1,5,0,"Private, For Profit",40
8.0,57,44,2,1,1,0,Government - Local,10
32.0,61,43,1,1,1,0,"Private, For Profit",15
10.683555555555555,60,39,1,1,1,0,"Private, For Profit",45
12.0,49,39,2,1,1,1,"Private, For Profit",40
18.0,52,39,1,1,1,1,"Private, For Profit",40
21.0,49,39,1,1,5,0,"Private, For Profit",40
16.663999999999998,33,40,2,1,3,0,"Private, For Profit",40
25.0,29,40,2,13,7,0,"Private, For Profit",40
17.36111111111111,34,43,2,1,7,0,"Private, Nonprofit",36
18.33,61,40,2,1,1,0,Government - State,40
43.269,62,44,1,1,1,0,Government - Federal,40
22.4,63,41,1,1,4,0,"Private, Nonprofit",40
17.0,58,40,1,1,1,0,"Private, For Profit",24
23.076833333333333,51,44,2,1,1,0,"Private, For Profit",60
14.65,60,40,1,1,1,0,Government - Local,40
34.85,59,40,2,1,1,0,"Private, For Profit",40
11.275,53,40,2,1,7,2,"Private, For Profit",40
27.68,32,42,2,1,5,2,"Private, Nonprofit",40
9.0,23,40,2,1,7,0,"Private, For Profit",39
9.75,25,42,2,1,7,0,"Private, For Profit",45
13.5,48,40,1,1,7,0,"Private, For Profit",40
19.23075,49,43,1,1,1,2,"Private, For Profit",40
50.9615,42,43,2,1,1,2,"Private, For Profit",40
25.0,26,43,2,1,1,1,"Private, For Profit",40
27.0,52,44,2,1,1,1,"Private, For Profit",40
18.0,45,39,1,1,1,1,"Private, For Profit",40
14.8,36,39,1,1,1,2,"Private, For Profit",40
8.5,42,39,2,1,5,0,"Private, For Profit",40
15.0,42,39,1,1,5,0,"Private, Nonprofit",40
11.0,43,37,1,3,7,0,Government - Federal,35
28.845999999999997,57,39,2,1,1,0,"Private, Nonprofit",40
24.6,25,40,1,1,7,0,"Private, For Profit",40
14.957222222222224,22,40,2,1,3,0,"Private, For Profit",54
11.0,61,39,1,1,1,0,"Private, For Profit",40
20.1,31,39,1,1,1,1,Government - Local,40
15.35,57,39,2,1,5,0,Government - State,40
8.5,30,40,2,1,7,0,"Private, For Profit",40
40.85,36,43,1,1,7,0,"Private, For Profit",40
16.0,26,41,2,1,7,0,"Private, For Profit",40
20.0,57,40,1,1,1,0,"Private, For Profit",40
12.7,53,40,1,1,5,0,"Private, For Profit",40
15.346153846153848,32,43,1,1,1,1,Government - Local,52
14.422999999999998,28,42,2,1,1,2,"Private, For Profit",40
15.05,30,40,1,1,1,2,"Private, For Profit",40
25.0,46,43,2,1,1,3,Government - Local,20
25.0,47,40,1,1,1,3,"Private, For Profit",40
15.0,28,46,2,1,1,0,Government - State,35
23.075,33,46,1,1,1,0,Government - State,40
10.0,25,40,1,1,1,2,"Private, For Profit",40
15.5,26,39,2,1,1,2,Government - Local,40
9.15,35,39,2,1,5,2,"Private, For Profit",40
7.5,18,39,2,1,7,0,"Private, For Profit",8
11.75,52,40,2,4,5,0,"Private, For Profit",40
10.0,31,40,1,1,7,0,"Private, For Profit",40
17.0,55,43,2,1,7,0,"Private, For Profit",40
12.35,22,39,1,1,7,0,"Private, For Profit",35
9.5,44,39,2,1,1,0,"Private, For Profit",35
22.5,46,39,1,1,1,0,"Private, For Profit",40
12.26,56,39,2,1,5,0,"Private, For Profit",35
20.0,22,39,1,1,7,0,"Private, For Profit",40
8.0,46,40,2,1,1,1,"Private, For Profit",40
8.0,62,44,2,1,5,0,"Private, For Profit",10
57.675,40,43,2,3,7,2,"Private, For Profit",40
15.3845,59,43,2,1,5,0,"Private, Nonprofit",40
52.075,47,39,2,1,1,0,"Private, For Profit",40
28.825,43,40,1,1,1,0,"Private, For Profit",40
13.0,46,40,2,1,7,0,Government - Local,40
20.175,56,43,1,1,1,1,"Private, For Profit",40
13.0,49,39,2,1,1,0,"Private, For Profit",40
10.0,34,42,2,1,1,5,"Private, For Profit",40
9.27,51,39,2,1,1,0,"Private, For Profit",40
9.27,58,41,1,1,1,0,Government - Local,40
23.0,46,39,1,1,1,0,"Private, For Profit",60
14.4,28,43,1,1,5,0,"Private, For Profit",40
9.5,23,42,1,1,7,0,"Private, For Profit",10
11.5,21,40,1,1,7,0,"Private, For Profit",40
8.653749999999999,54,39,2,1,1,0,Government - Local,40
31.25,33,39,2,7,1,0,"Private, For Profit",40
9.5,29,40,1,3,1,0,"Private, For Profit",30
18.75,25,43,2,1,7,1,"Private, For Profit",40
14.0,33,34,1,1,1,2,"Private, For Profit",40
10.0,27,39,2,1,5,1,"Private, For Profit",40
14.0,49,39,1,1,7,0,"Private, For Profit",20
11.97,53,40,1,1,5,0,"Private, Nonprofit",40
10.0,39,39,1,1,7,0,"Private, Nonprofit",35
35.2,44,43,2,1,1,2,"Private, For Profit",30
25.64095238095238,45,43,1,3,1,2,"Private, For Profit",42
18.75,39,44,1,1,1,2,Government - Local,40
20.769,39,43,2,1,1,2,"Private, For Profit",40
18.75,40,44,2,1,1,3,Government - State,40
20.19225,46,43,1,1,1,3,"Private, For Profit",40
16.0,38,39,1,1,5,0,"Private, For Profit",70
11.875,46,40,2,1,1,1,Government - Local,40
22.5,29,39,1,1,1,3,Government - Local,40
45.714285714285715,40,40,1,1,5,2,"Private, For Profit",35
25.0,53,44,2,1,5,0,"Private, For Profit",25
30.2,62,43,1,1,1,0,"Private, For Profit",40
36.0,60,43,2,1,1,0,"Private, Nonprofit",40
14.8,51,39,1,1,1,1,"Private, For Profit",40
42.0,54,41,2,1,1,1,"Private, For Profit",32
36.4,42,39,1,1,1,1,"Private, For Profit",50
8.0,16,37,2,1,7,0,"Private, For Profit",20
10.6,58,39,2,1,4,0,"Private, For Profit",32
12.5,32,39,2,1,7,2,"Private, For Profit",40
11.875,31,39,1,1,1,2,"Private, For Profit",40
15.0,32,43,2,1,1,2,"Private, For Profit",4
15.0,26,43,2,1,7,0,"Private, For Profit",40
12.0,26,43,2,1,7,0,"Private, For Profit",40
12.0,40,42,2,1,5,0,"Private, For Profit",50
26.069999999999997,25,43,2,1,7,0,"Private, Nonprofit",24
26.15,25,43,2,1,7,0,"Private, Nonprofit",40
57.6922,27,43,1,1,7,0,"Private, For Profit",50
28.845,54,40,2,1,1,1,"Private, For Profit",8
25.622222222222224,31,43,1,1,1,1,"Private, Nonprofit",45
22.944444444444443,31,39,2,1,1,1,"Private, For Profit",45
23.075,33,44,2,1,1,2,Government - Local,40
10.61525,36,39,2,1,6,3,"Private, For Profit",40
5.604285714285714,17,36,2,1,7,0,"Private, For Profit",28
18.5,57,40,2,1,5,0,"Private, For Profit",40
18.333333333333332,36,40,1,1,7,0,"Private, For Profit",60
18.42105263157895,26,40,2,1,7,0,"Private, For Profit",38
23.075,33,43,1,1,1,3,"Private, For Profit",40
21.3,32,43,2,1,1,3,"Private, For Profit",20
12.36,61,42,2,1,5,0,Government - State,40
21.35555555555555,53,42,2,7,5,0,"Private, For Profit",45
26.425,51,39,1,1,7,0,"Private, For Profit",40
50.95,41,43,2,1,7,0,"Private, For Profit",40
19.68,46,42,1,1,1,0,"Private, For Profit",40
12.0,46,41,2,1,1,0,"Private, For Profit",40
15.8155,55,43,2,1,5,0,"Private, For Profit",40
11.38657894736842,37,40,1,1,1,3,"Private, For Profit",38
11.38657894736842,35,39,2,1,1,3,"Private, For Profit",38
24.03825,57,40,1,1,1,1,Government - Federal,40
8.0,16,36,1,1,7,0,"Private, For Profit",20
16.0,31,43,2,1,1,1,"Private, For Profit",20
18.65,41,41,1,1,1,1,"Private, For Profit",50
15.0,25,39,1,1,1,0,"Private, For Profit",40
30.3846,39,44,1,1,1,1,"Private, Nonprofit",50
43.80942857142857,42,46,2,1,1,1,Government - State,35
13.5,20,40,1,1,7,0,"Private, For Profit",40
10.0,20,40,2,1,7,0,Government - Local,40
20.1,27,42,1,1,1,0,"Private, For Profit",40
20.1,29,39,1,1,1,1,"Private, For Profit",40
20.16485714285714,29,39,2,1,1,1,"Private, For Profit",35
9.554054054054054,61,34,2,1,5,0,"Private, For Profit",37
13.5,36,42,1,1,1,1,"Private, For Profit",40
21.525,35,39,2,1,1,1,"Private, For Profit",20
26.44225,29,40,1,1,1,2,Government - Local,40
15.0,42,39,2,1,1,2,"Private, For Profit",40
18.0,40,40,1,1,1,2,"Private, For Profit",60
3.0768333333333335,17,37,1,1,7,0,"Private, For Profit",60
31.6005,52,41,1,1,1,0,"Private, For Profit",40
8.35,52,39,2,1,1,0,Government - Local,30
13.0,38,39,2,1,7,0,Government - Local,40
9.65,43,40,1,1,7,0,"Private, For Profit",32
10.545454545454543,41,40,2,1,7,1,"Private, For Profit",55
8.5,17,37,2,1,7,0,"Private, For Profit",24
16.53,64,39,2,1,5,0,"Private, For Profit",40
20.0,53,40,1,1,5,0,Government - State,40
21.0,54,42,2,1,5,0,"Private, For Profit",40
15.5,32,42,2,1,1,2,"Private, For Profit",40
15.0,34,39,1,1,1,2,"Private, For Profit",40
18.02875,27,39,2,1,1,2,"Private, For Profit",40
10.8171875,64,39,2,1,4,0,"Private, For Profit",32
43.8,43,45,2,7,4,1,Government - Local,35
16.0,25,39,1,7,7,0,"Private, For Profit",35
48.075,36,44,2,1,5,1,"Private, Nonprofit",40
7.25,23,40,2,1,7,0,"Private, For Profit",35
17.5,30,39,1,7,1,0,"Private, For Profit",40
24.03825,31,40,2,1,1,0,Government - Federal,40
8.0,19,39,1,1,7,0,"Private, For Profit",40
50.0,33,43,1,1,7,0,"Private, For Profit",40
13.5,61,40,2,1,1,0,"Private, Nonprofit",40
48.07675,61,44,1,1,1,0,"Private, For Profit",40
16.4,51,37,1,2,1,0,"Private, For Profit",50
16.48,45,40,2,2,1,0,Government - Local,40
28.725,62,44,1,1,1,0,Government - Local,40
14.285714285714286,40,33,1,1,5,0,"Private, For Profit",35
13.243243243243244,34,32,2,1,3,4,"Private, For Profit",37
17.25,60,43,2,1,5,0,"Private, For Profit",40
57.6922,53,39,1,1,5,0,"Private, For Profit",50
26.425,45,41,2,1,1,2,"Private, For Profit",40
20.75,38,43,2,1,1,0,"Private, For Profit",40
43.25,44,39,1,1,1,0,"Private, For Profit",40
21.0,41,40,1,1,1,1,"Private, For Profit",40
21.0,39,40,2,1,1,1,"Private, For Profit",50
24.0,27,43,2,1,1,0,"Private, Nonprofit",36
26.886666666666667,36,41,1,1,1,0,"Private, For Profit",60
18.0,51,40,2,1,1,0,"Private, For Profit",40
22.0,36,39,1,1,1,0,"Private, For Profit",40
21.625,32,44,2,1,1,0,"Private, For Profit",40
54.70066666666667,33,45,2,1,1,1,"Private, For Profit",45
50.0,33,45,1,1,1,1,"Private, For Profit",50
14.35,22,40,1,1,7,0,"Private, For Profit",40
10.0,22,39,1,1,7,0,"Private, For Profit",50
57.6922,48,43,2,1,7,0,"Private, For Profit",50
10.0,39,40,1,2,1,2,"Private, For Profit",15
15.0,33,43,2,2,1,2,"Private, For Profit",40
16.0,32,39,1,1,7,0,"Private, For Profit",30
21.625,26,44,2,1,1,0,"Private, For Profit",40
25.622222222222224,30,43,1,1,1,0,"Private, For Profit",45
16.666666666666668,49,37,1,1,1,0,"Private, For Profit",36
13.0,38,39,2,1,5,3,"Private, For Profit",40
25.0,26,43,1,4,1,0,"Private, For Profit",40
24.5,41,40,2,1,1,3,"Private, For Profit",40
44.37861538461539,45,40,1,1,1,3,"Private, For Profit",65
15.625,25,39,1,1,7,0,"Private, For Profit",32
25.0,24,39,1,1,7,0,"Private, For Profit",40
22.1,28,39,1,1,7,0,"Private, For Profit",40
19.2306,48,43,2,1,1,0,"Private, Nonprofit",50
38.461333333333336,44,43,1,1,1,2,"Private, For Profit",45
34.188,45,43,2,1,1,2,"Private, For Profit",45
11.7,46,39,2,1,7,0,"Private, For Profit",40
14.485714285714286,46,39,2,1,1,1,"Private, For Profit",35
24.025,55,44,1,1,1,1,"Private, For Profit",40
27.40375,55,39,2,1,1,0,"Private, For Profit",40
16.875,23,43,2,1,7,0,"Private, For Profit",40
8.5,33,39,2,1,1,0,"Private, For Profit",40
14.25,39,39,1,1,1,0,"Private, For Profit",40
12.5,25,40,2,1,7,1,"Private, Nonprofit",24
16.23911111111111,35,40,2,1,1,3,"Private, For Profit",45
15.86525,37,42,1,7,1,3,Government - State,40
15.82,55,41,2,1,1,0,"Private, Nonprofit",40
11.263714285714286,56,40,1,1,1,0,"Private, For Profit",70
11.2,34,40,1,1,5,0,"Private, For Profit",50
20.75,50,43,2,1,1,0,Government - Federal,40
38.5,51,43,1,1,1,0,"Private, For Profit",50
14.4,22,43,2,1,7,0,"Private, For Profit",40
16.0,23,42,2,1,7,0,"Private, For Profit",30
17.075,25,43,2,1,7,0,"Private, For Profit",40
14.95,52,39,2,1,1,0,"Private, For Profit",40
11.97,54,39,1,1,1,0,"Private, For Profit",40
17.2,34,40,2,1,1,1,"Private, For Profit",40
20.0,37,43,1,1,1,1,Government - State,40
33.65375,38,42,2,1,1,6,"Private, Nonprofit",24
23.0768,38,39,1,1,1,6,"Private, For Profit",50
22.5,44,42,1,1,1,1,"Private, For Profit",40
3.25,43,40,2,1,1,1,"Private, For Profit",30
43.0,49,44,1,1,6,0,Government - Federal,40
7.6,22,40,2,1,7,0,"Private, For Profit",30
22.22222222222222,49,39,1,1,5,2,"Private, For Profit",45
21.875,17,37,1,1,7,0,"Private, For Profit",16
11.11111111111111,27,42,1,1,1,2,Government - Federal,54
16.333333333333332,26,40,2,1,7,0,"Private, For Profit",60
16.14,26,40,1,1,7,0,"Private, For Profit",50
15.0,24,40,2,1,7,0,"Private, For Profit",40
26.1538,43,40,1,1,7,0,"Private, For Profit",50
28.846,46,39,1,1,1,0,"Private, For Profit",50
26.44225,45,40,2,1,1,0,"Private, For Profit",40
15.383333333333333,48,39,1,1,5,0,"Private, For Profit",60
12.0,28,40,1,1,1,2,"Private, For Profit",40
13.0,26,43,2,1,7,0,"Private, For Profit",40
10.0,23,42,2,1,7,0,"Private, For Profit",40
19.92,26,43,2,1,7,0,"Private, Nonprofit",50
38.5,46,44,1,1,1,0,"Private, For Profit",50
64.10244444444444,46,45,2,1,1,0,"Private, For Profit",45
21.0,46,40,2,1,5,1,"Private, For Profit",55
1.45,24,39,1,2,7,0,"Private, For Profit",35
31.623777777777775,53,40,2,1,5,0,"Private, For Profit",45
25.0,53,39,1,1,5,0,"Private, For Profit",50
31.0,34,41,1,1,1,1,"Private, For Profit",40
15.15,33,43,2,1,1,1,"Private, Nonprofit",40
31.25,57,40,2,1,1,0,"Private, For Profit",40
52.44745454545455,37,46,1,1,1,0,"Private, For Profit",55
20.0,32,43,2,1,1,0,"Private, For Profit",30
15.0,47,43,2,1,7,0,"Private, For Profit",40
22.0,42,39,1,1,1,3,"Private, For Profit",40
11.428571428571429,26,40,1,1,7,0,"Private, For Profit",42
13.4615,59,38,2,1,4,0,"Private, For Profit",40
21.0,44,39,1,1,1,1,"Private, For Profit",40
16.6152,44,40,2,1,1,1,"Private, Nonprofit",50
9.46,26,40,2,1,1,2,"Private, For Profit",40
2.6666666666666665,45,40,2,1,6,0,"Private, For Profit",45
9.090909090909092,51,40,1,1,7,0,"Private, For Profit",55
11.0,32,42,2,1,5,0,Government - Local,30
13.0,49,41,2,1,1,1,Government - Local,40
15.625,60,42,2,1,1,0,"Private, For Profit",32
11.75,30,40,1,1,1,4,"Private, For Profit",40
15.0,46,42,2,1,1,1,"Private, For Profit",40
30.0,57,40,1,1,1,1,"Private, For Profit",40
5.0,16,36,2,1,7,0,"Private, For Profit",15
15.0,30,42,1,1,7,0,"Private, For Profit",40
33.333333333333336,60,43,2,1,1,0,"Private, For Profit",15
10.0,61,39,2,1,1,0,"Private, Nonprofit",20
15.9,33,39,1,1,1,3,Government - Local,40
27.68,31,41,2,1,1,3,"Private, Nonprofit",40
31.25,28,43,2,1,1,1,"Private, For Profit",40
14.422999999999998,42,43,2,1,1,3,"Private, Nonprofit",40
28.75,47,43,1,1,1,3,"Private, Nonprofit",40
9.0,18,39,2,1,7,0,"Private, For Profit",12
14.422999999999998,44,39,2,1,4,1,"Private, For Profit",40
6.0,16,36,1,1,7,0,"Private, For Profit",10
20.6622,64,43,2,1,1,0,Government - Local,50
13.75,31,39,1,1,7,0,"Private, For Profit",40
12.4,47,39,2,1,5,0,"Private, For Profit",50
10.1,51,39,2,1,7,0,"Private, For Profit",16
14.772727272727272,35,39,1,1,1,2,"Private, For Profit",55
13.97,23,39,2,1,1,2,"Private, For Profit",36
24.99225,52,42,2,1,4,0,"Private, For Profit",40
10.0,38,31,2,1,7,3,"Private, For Profit",45
9.625,28,34,1,1,3,0,"Private, For Profit",40
19.4,61,42,2,1,1,0,"Private, For Profit",40
32.3076,39,46,2,1,1,2,Government - State,50
21.0,51,39,2,1,1,1,"Private, For Profit",40
21.25,52,39,1,1,1,1,"Private, For Profit",40
18.68114285714286,46,43,2,1,1,1,"Private, Nonprofit",35
10.5,18,37,2,1,7,0,Government - State,10
29.0,39,43,2,1,1,2,"Private, For Profit",45
9.6,61,40,2,1,1,0,Government - Local,20
20.454545454545453,63,36,1,1,1,0,"Private, For Profit",55
11.25,51,39,1,1,1,3,Government - State,40
8.5,31,42,1,1,7,0,"Private, For Profit",35
12.5,32,39,1,1,7,0,"Private, For Profit",37
7.25,29,39,2,1,7,0,"Private, For Profit",37
17.8,25,39,1,1,1,4,"Private, For Profit",40
15.53,28,39,2,1,1,4,"Private, For Profit",40
28.833333333333332,54,44,1,1,7,0,Government - Local,60
25.640888888888888,52,44,2,1,1,0,Government - State,45
12.862222222222222,54,43,1,1,1,0,Government - Local,45
26.1538,63,42,1,1,1,0,"Private, For Profit",50
15.0,45,39,2,1,7,0,"Private, For Profit",40
4.6,50,40,2,1,1,0,"Private, For Profit",60
4.166666666666667,55,40,1,1,1,0,"Private, For Profit",60
10.0,58,42,2,1,1,0,"Private, For Profit",30
23.35157142857143,54,40,1,1,1,0,"Private, For Profit",70
22.649555555555555,48,40,2,1,1,0,"Private, For Profit",45
23.07675,59,40,2,1,4,0,Government - Local,40
18.0,49,40,1,1,3,2,"Private, For Profit",40
6.3,17,37,2,1,7,0,"Private, For Profit",10
48.07675,45,44,1,4,1,3,"Private, For Profit",40
21.0,46,42,1,1,5,0,"Private, For Profit",60
19.5,35,42,1,1,5,0,"Private, For Profit",40
2.1666666666666665,33,40,2,1,5,3,"Private, For Profit",18
30.76911111111111,53,41,1,1,1,1,"Private, For Profit",45
16.509999999999998,52,43,2,1,1,1,"Private, Nonprofit",40
7.5,17,37,2,1,7,0,"Private, For Profit",15
12.0,21,40,2,1,7,0,"Private, For Profit",25
16.0255,59,40,1,2,1,1,"Private, For Profit",60
17.5,63,43,1,1,1,0,"Private, For Profit",40
8.75,49,39,2,1,6,0,"Private, For Profit",40
8.5,20,40,1,1,7,0,"Private, For Profit",32
5.75,59,42,1,1,5,0,"Private, For Profit",48
29.914444444444445,35,46,1,1,1,4,Government - Local,45
20.0,53,42,1,1,1,0,"Private, For Profit",40
14.90375,29,41,2,1,1,2,Government - Local,40
12.98075,31,39,1,1,1,2,"Private, For Profit",40
28.845999999999997,63,44,2,4,1,0,Government - State,40
30.38,54,43,1,1,5,0,"Private, For Profit",50
8.0,41,39,2,1,1,0,"Private, For Profit",32
12.587272727272726,43,39,1,1,1,0,"Private, For Profit",55
9.1345,22,38,1,1,7,0,"Private, For Profit",40
6.5931428571428565,21,39,2,1,7,0,"Private, For Profit",35
43.25,50,39,1,1,1,0,"Private, For Profit",40
3.8333333333333335,21,40,2,1,7,0,"Private, For Profit",30
17.5,28,39,1,1,7,1,"Private, For Profit",40
4.166666666666667,59,39,2,1,1,0,"Private, For Profit",30
13.95,54,45,2,1,6,0,"Private, For Profit",50
18.75,40,43,2,2,1,2,"Private, Nonprofit",40
10.0,35,41,1,2,1,2,"Private, For Profit",40
13.24,41,42,1,1,5,0,Government - Local,40
15.0,32,42,1,1,1,1,"Private, For Profit",40
19.6,27,43,2,1,1,1,"Private, For Profit",50
27.0,53,43,2,1,1,0,Government - State,40
27.5,60,40,1,1,1,0,"Private, For Profit",40
11.0,23,43,1,1,7,0,"Private, For Profit",35
9.6,33,42,2,1,1,1,"Private, For Profit",40
15.38,35,40,1,1,1,1,"Private, For Profit",50
38.46133333333333,34,35,1,1,7,0,"Private, For Profit",30
46.666666666666664,42,40,1,1,5,0,"Private, For Profit",30
12.0,48,39,1,1,7,0,"Private, Nonprofit",30
13.75,37,43,1,1,5,1,"Private, For Profit",60
29.807499999999997,57,40,2,1,5,0,"Private, For Profit",40
12.0,32,40,1,1,1,4,"Private, For Profit",40
11.0,45,39,1,2,1,3,"Private, For Profit",40
9.5,45,39,2,2,1,3,"Private, For Profit",40
10.0,20,39,2,2,7,0,"Private, For Profit",16
57.6922,49,44,1,1,7,1,"Private, For Profit",50
12.0,50,40,2,2,7,0,"Private, For Profit",14
25.0,57,44,1,4,1,0,"Private, For Profit",30
13.0,46,39,2,1,5,0,"Private, For Profit",40
10.0,30,43,2,1,7,0,Government - Federal,40
17.0,32,40,1,1,7,0,"Private, For Profit",40
8.5,53,44,2,1,1,0,"Private, For Profit",40
21.843636363636364,52,40,1,1,1,0,"Private, For Profit",44
26.923,50,39,2,1,1,0,Government - Federal,40
9.0,31,41,1,1,7,0,"Private, For Profit",40
16.82675,53,39,2,4,4,0,"Private, For Profit",40
15.0,26,39,1,1,7,0,"Private, For Profit",40
11.0,30,40,2,1,7,0,"Private, For Profit",40
28.845999999999997,55,43,1,2,5,0,"Private, For Profit",40
8.0,21,38,2,1,7,1,"Private, For Profit",8
16.6,51,34,2,1,3,0,"Private, For Profit",40
17.5,54,39,1,1,1,2,"Private, For Profit",40
10.6,45,40,2,4,1,1,"Private, For Profit",40
14.25,46,39,1,4,1,1,"Private, For Profit",40
7.25,19,38,1,4,7,0,"Private, For Profit",20
9.27,55,39,1,1,5,0,"Private, For Profit",40
24.11,32,39,1,1,1,2,"Private, For Profit",40
19.25,40,43,1,1,7,0,"Private, For Profit",40
18.27,34,43,1,4,5,2,"Private, For Profit",40
57.6922,54,44,2,1,1,0,"Private, For Profit",50
31.25,56,45,1,1,1,0,"Private, Nonprofit",40
11.666666666666666,36,39,1,1,1,2,"Private, For Profit",30
11.3075,34,39,2,1,7,1,"Private, For Profit",40
9.714285714285714,28,33,2,1,7,1,"Private, For Profit",35
36.0575,37,40,1,1,5,0,"Private, For Profit",40
21.2,31,39,1,1,1,2,"Private, For Profit",40
8.571428571428571,32,40,1,4,7,2,"Private, For Profit",35
7.5,64,40,1,4,7,0,"Private, For Profit",40
7.666666666666667,57,38,1,1,1,2,"Private, For Profit",15
6.25,40,40,2,7,5,3,"Private, For Profit",40
19.23075,29,39,1,4,7,1,"Private, For Profit",40
10.35,23,37,2,4,7,1,"Private, For Profit",36
57.675,39,43,2,1,5,1,Government - Local,40
