date,p_MSFT,p_SP500,pct_msft,pct_sp500,p_AAPL,pct_aapl,riskfree_annual_pct,riskfree_monthly_pct
2005-03-31,24.17,1180.589966,-3.934817170111282,-1.9117655748441045,5.952857,-7.111008054681777,2.74,0.22833333333333336
2005-04-29,25.299999,1156.849976,4.675213074058737,-2.01085818816793,5.151429,-13.46291369001472,2.78,0.23166666666666666
2005-05-31,25.799999,1191.5,1.976284663094252,2.9952046262565757,5.68,10.260667476927264,2.84,0.23666666666666666
2005-06-30,24.84,1191.329956,-3.720926500811106,-0.0142714225765838,5.258572,-7.419507042253515,2.97,0.24750000000000003
2005-07-29,25.610001,1234.180054,3.0998429951690776,3.5968287193812287,6.092857,15.865238699783912,3.22,0.26833333333333337
2005-08-31,27.379999,1220.329956,6.911354669607395,-1.1222104874496597,6.698571,9.941378896632555,3.44,0.2866666666666667
2005-09-30,25.73,1228.810059,-6.026293134634519,0.6949024694760331,7.658571,14.33141486445393,3.42,0.285
2005-10-31,25.700001,1207.01001,-0.1165915273999229,-1.7740780066319406,8.227143,7.423995938667938,3.71,0.30916666666666665
2005-11-30,27.68,1249.47998,7.704275964814156,3.518609592972654,9.688571,17.763493353646574,3.88,0.3233333333333333
2005-12-30,26.15,1248.290039,-5.527456647398843,-0.0952348992418472,10.27,6.001184281975114,3.89,0.32416666666666666
2006-01-31,28.15,1280.079956,7.648183556405352,2.5466771348641615,10.787143,5.0354722492697235,4.24,0.35333333333333333
2006-02-28,26.870001,1280.660034,-4.547065719360566,0.0453157630725398,9.784286,-9.296780435746522,4.43,0.36916666666666664
2006-03-31,27.209999,1294.869995,1.265344203001706,1.1095810459249569,8.96,-8.424590205151395,4.51,0.3758333333333333
2006-04-28,24.15,1310.609985,-11.24586222880788,1.2155652737941391,10.055715,12.2289620535714,4.6,0.3833333333333333
2006-05-31,22.65,1270.089966,-6.211180124223603,-3.0916916141150885,8.538571,-15.087380658660276,4.72,0.3933333333333333
2006-06-30,23.299999,1270.199951,2.869752759381905,0.0086596227782509,8.181429,-4.182690522805277,4.79,0.39916666666666667
2006-07-31,24.059999,1276.660034,3.2618027150988382,0.5085878797990828,9.708571,18.66595676623239,4.95,0.41250000000000003
2006-08-31,25.700001,1303.819946,6.816301197684993,2.127419303234812,9.692857,-0.1618569818359394,4.96,0.41333333333333333
2006-09-29,27.35,1335.849976,6.420229322170079,2.4566298512509466,10.997143,13.456156425293386,4.81,0.4008333333333333
2006-10-31,28.709999,1377.939941,4.97257404021938,3.1508002961554205,11.582857,5.326056049284822,4.92,0.41
2006-11-30,29.360001,1400.630005,2.2640265504711543,1.6466656727820217,13.094286,13.0488445121959,4.94,0.4116666666666667
2006-12-29,29.860001,1418.300049,1.702997217200375,1.2615782852659851,12.12,-7.440543149889967,4.85,0.4041666666666666
2007-01-31,30.860001,1438.23999,3.3489617096797764,1.4059042735039773,12.247143,1.0490346534653527,4.98,0.41500000000000004
2007-02-28,28.17,1406.819946,-8.716788440804002,-2.184617603352823,12.087143,-1.3064271397827287,5.03,0.4191666666666667
2007-03-30,27.870001,1420.859985,-1.0649591764288369,0.9979982896830552,13.272857,9.80971268396511,4.94,0.4116666666666667
2007-04-30,29.940001,1482.369995,7.4273409606264496,4.329069060242419,14.257143,7.415780943017758,4.87,0.4058333333333333
2007-05-31,30.690001,1530.619995,2.505009936372415,3.254922870993493,17.312857,21.432863512696777,4.73,0.3941666666666667
2007-06-29,29.469999,1503.349976,-3.9752426205525326,-1.7816322202167556,17.434286,0.7013804827244785,4.61,0.3841666666666667
