female,age,education,ln_wage
1,40,MA,3.187622487712988
1,46,MA,2.5667366680356327
0,38,PhD,3.8728004256064557
1,35,PhD,3.3619713351613183
1,44,MA,2.9890432854031945
1,49,MA,2.6683849447097785
1,27,Professional,2.6533178013848384
0,27,Professional,2.6200305237407764
0,46,MA,3.073850052817943
0,44,PhD,2.212058453794487
1,45,Professional,3.543853682063679
0,35,PhD,4.0551228490683195
1,35,PhD,4.0551228490683195
0,30,MA,3.3586377672433594
1,55,MA,3.457286242252409
1,49,MA,3.036554268074246
1,45,MA,3.7669972333778885
0,35,PhD,3.585114886475528
0,24,MA,3.1928968296868545
1,35,PhD,4.0551219824004106
1,48,MA,4.0943445622221
1,29,Professional,3.2666611553569935
0,57,MA,4.083452121055677
1,33,MA,2.8103179390497885
0,26,Professional,3.493312670569961
1,39,MA,3.494232247629345
1,26,MA,3.5553480614894135
0,31,MA,3.274764544098102
1,30,MA,3.27310829564192
0,53,MA,4.096846192439094
1,46,MA,4.018881826636833
0,54,Professional,4.021221745668848
0,51,MA,4.020877410340228
0,32,MA,3.7891771754293
1,43,MA,3.3619713351613183
0,40,MA,3.585114886475528
0,55,MA,4.135166556742356
0,28,MA,3.2693826876504857
0,39,PhD,3.8918202981106265
1,35,PhD,4.029806041084529
1,41,MA,3.4383478825860085
1,62,MA,4.095943283585798
0,48,PhD,3.649655140954175
1,52,MA,3.6635616461296463
0,55,PhD,2.6635176271854193
0,33,PhD,3.3586377672433594
1,32,MA,2.9444389791664403
1,30,MA,2.5257286443082556
1,39,MA,3.9681102902586276
1,30,MA,2.9565105604002095
1,49,MA,4.27826553371462
1,32,MA,3.4420193761824107
0,60,MA,4.0551219824004106
1,58,MA,2.733067964077498
0,46,MA,3.9681102902586276
1,40,MA,3.56953269648137
0,49,PhD,3.921478164198901
0,62,MA,4.1604824980582364
0,38,MA,3.584906863730958
0,56,MA,4.27826553371462
0,63,MA,4.091377200994299
1,42,MA,3.3619713351613183
1,36,MA,3.154443964708812
1,64,MA,4.104294893075269
1,53,Professional,3.3612430661551227
0,29,MA,2.314643674130314
1,42,MA,2.617395832834079
0,51,MA,3.274963109698682
1,43,MA,4.276666119016055
0,59,PhD,3.258096538021482
1,47,MA,3.426070646407295
1,40,PhD,3.1376657694426577
0,40,PhD,3.3277302297802827
0,33,MA,3.494232247629345
1,30,MA,2.70805020110221
0,59,MA,3.7186497457791976
1,34,MA,2.9311937524164198
1,39,MA,4.0551228490683195
0,41,PhD,4.209271671749139
0,33,MA,3.624340932976365
0,30,MA,3.457286242252409
1,39,PhD,2.995732273553991
0,40,MA,3.83197929775411
1,38,MA,3.4420193761824107
0,37,MA,3.313182904332962
1,46,Professional,3.872798692268385
0,47,PhD,2.8286736434259487
1,30,MA,3.005298867423203
0,38,MA,3.872798692268385
0,61,MA,3.9474925788156643
1,38,Professional,1.9993696669142773
0,51,MA,3.2743105317563015
1,49,PhD,4.244200317766478
1,43,MA,3.3109847137555266
0,35,MA,2.040202495025164
1,60,MA,4.095593781622533
0,38,MA,4.27826553371462
0,64,MA,3.8728004256064557
0,52,MA,3.3619713351613183
0,39,MA,2.66374994220563
1,38,Professional,4.054823804059818
1,31,MA,3.457286242252409
0,30,MA,3.091042453358316
1,45,MA,3.036550268066246
1,37,MA,3.4383478825860085
1,54,MA,3.4011973816621555
0,55,MA,3.8728004256064557
1,45,Professional,4.244365296983058
0,46,Professional,3.7186497457791976
1,52,MA,3.361532125269724
1,30,Professional,2.733360509058375
1,35,MA,3.6088346631048966
0,34,MA,3.710280068654017
1,60,MA,3.9308447596687337
1,31,MA,2.9311937524164198
0,63,MA,3.7669972333778885
0,41,MA,3.2743105317563015
1,62,PhD,3.7903241880959135
0,29,Professional,3.5263605246161616
0,63,PhD,3.872798692268385
0,24,MA,3.83197929775411
0,37,MA,3.518980417318539
1,24,MA,2.956506227053154
0,34,MA,4.029806041084529
0,36,Professional,3.7927577179329193
0,50,MA,4.135166556742356
1,58,PhD,3.65402917667819
0,38,MA,3.6888794541139363
0,56,MA,2.932526197650198
0,54,MA,4.055123468116366
0,41,MA,3.912023005428146
0,39,MA,3.8066624897703196
0,42,Professional,3.8728004256064557
0,39,MA,3.518980417318539
1,40,MA,3.624340932976365
0,52,MA,3.4020303679660473
0,63,Professional,4.209271671749139
0,54,MA,4.0551219824004106
0,35,Professional,3.380048648772228
1,35,Professional,3.3058825351802748
1,60,MA,3.742769374348753
1,61,MA,4.27826553371462
0,56,PhD,3.8728004256064557
1,57,MA,3.5318747053037716
0,34,PhD,4.144354440791195
0,32,MA,2.8134107167600364
0,35,PhD,3.6984460479831482
0,34,MA,2.7327428136925818
0,41,MA,3.4420193761824107
1,41,MA,3.4420193761824107
1,55,PhD,3.624340932976365
0,51,MA,4.27826553371462
1,34,MA,2.5687881337687024
1,36,MA,3.154443964708812
0,44,Professional,3.518980417318539
1,43,MA,4.248495242049359
1,32,MA,2.5687881337687024
0,39,PhD,2.8284963541780774
1,50,MA,3.328070978893597
1,24,MA,3.1538698005286414
1,27,MA,3.0044442141560124
1,27,MA,1.6389967146756448
1,58,MA,3.912023005428146
0,48,MA,3.767436443269483
1,53,MA,3.649655140954175
0,57,MA,4.0551219824004106
1,33,MA,2.6390573296152584
1,30,Professional,2.4849066497880004
1,36,PhD,3.6982107815428207
0,40,Professional,3.1796151109148982
1,48,MA,3.802992270685159
1,45,MA,3.4265113007499943
1,36,PhD,3.674349402329611
0,44,MA,3.328070978893597
0,46,MA,4.27826553371462
0,47,MA,3.544294336406378
1,39,MA,3.193558016883911
1,41,MA,4.0551219824004106
1,62,MA,3.674349402329611
1,36,MA,3.1388277838471086
1,35,MA,4.244200317766478
1,56,MA,2.5982353350950036
0,44,MA,2.774181203568035
1,43,MA,3.046113433323213
1,55,MA,2.4849066497880004
0,56,MA,3.986128120434929
0,42,PhD,3.83197929775411
0,44,PhD,2.668824154601373
0,50,PhD,4.248495242049359
1,51,MA,3.4420193761824107
1,36,PhD,3.328070978893597
0,55,MA,3.959811802596086
0,29,MA,2.2407096892759584
1,43,PhD,3.7894202485531103
1,63,MA,3.2928695047765273
0,58,MA,3.6018680771243066
1,45,MA,3.108373222424496
0,33,Professional,3.544294336406378
0,33,MA,3.931070445681575
1,32,MA,3.937339813411936
0,33,MA,3.912023005428146
0,56,MA,3.5580871638639127
1,42,MA,3.6620797794766333
1,42,MA,4.054823804059818
1,57,MA,3.179646311676199
1,43,MA,3.0618632760198157
1,38,MA,3.060864368491773
1,61,MA,2.70805020110221
0,44,Professional,3.872788292176864
1,25,MA,2.9565105604002095
0,30,MA,3.274963109698682
0,62,MA,3.544294336406378
0,49,MA,3.8066624897703196
1,35,MA,3.959811802596086
0,32,MA,4.0551219824004106
1,32,MA,3.6888794541139363
1,61,PhD,4.0551219824004106
1,47,MA,4.019403584646178
1,54,MA,2.9562115153917077
0,32,Professional,3.036554268074246
1,39,MA,4.508879525669805
0,41,PhD,2.417400767422627
0,61,MA,3.1780538303479458
1,48,MA,3.710280068654017
0,55,MA,4.0551219824004106
1,33,MA,2.9311937524164198
0,48,MA,3.8727622914748436
0,49,MA,4.019403584646178
1,59,MA,2.717528945056754
0,41,PhD,3.8727622914748436
1,42,MA,2.731115474033206
1,54,MA,3.229321082729739
1,39,PhD,3.8728012922743646
0,46,PhD,3.516124491189194
1,62,Professional,3.924445525426703
1,58,MA,3.933423619968227
0,46,MA,2.8511399335700434
1,29,MA,3.4437538710760687
1,60,MA,3.332204510175204
0,56,MA,4.1604824980582364
1,55,Professional,3.7748175701798665
1,53,PhD,3.789290240045849
0,39,PhD,3.3612430661551227
1,51,MA,3.367295829986474
1,59,MA,3.6888794541139363
0,38,PhD,3.39476003969815
0,28,Professional,2.676955052618267
1,38,MA,3.789290240045849
0,34,MA,4.27826553371462
1,46,MA,3.4420193761824107
0,41,MA,3.39476003969815
1,38,MA,3.324236340526027
0,39,MA,3.220894837920512
0,63,MA,4.209160236650682
1,63,MA,3.1790949548563563
0,42,MA,3.8727622914748436
1,43,PhD,4.190038506763156
1,34,PhD,3.5626451821504634
1,30,MA,2.8229698820090032
1,50,MA,2.6279963822558337
0,54,MA,3.7612001156935624
1,54,MA,3.7297014486341915
1,29,MA,3.2566146713684687
0,44,PhD,3.8728004256064557
1,31,PhD,3.8066624897703196
0,31,MA,3.995016739153331
1,40,MA,4.0551219824004106
0,30,MA,3.3619713351613183
1,29,MA,3.4265141896459452
0,36,PhD,3.7927577179329193
0,35,Professional,3.8728004256064557
1,31,Professional,3.4871380467554407
1,25,MA,3.624340932976365
1,35,MA,3.292980939874984
1,26,Professional,3.2207939840241044
1,38,MA,3.7297014486341915
0,36,Professional,4.172905403242624
0,24,MA,3.5017362920407646
0,38,Professional,3.4871365173398075
1,33,Professional,3.703220571384594
0,27,MA,4.087912811676387
1,35,MA,3.8167118256233215
0,43,MA,3.274963109698682
0,39,Professional,2.681021528714291
1,29,MA,3.3619713351613183
0,30,MA,3.3619713351613183
1,32,Professional,3.8215073136753697
0,64,Professional,3.292980939874984
0,31,MA,3.4265141896459452
0,40,MA,4.087911413824744
1,35,MA,3.7266183006142044
1,29,MA,3.736668034614781
1,31,MA,3.3619713351613183
1,37,MA,3.767436443269483
0,42,Professional,2.70805020110221
0,51,PhD,3.959811802596086
0,39,MA,3.959811802596086
0,31,Professional,3.959811802596086
0,28,Professional,3.8728004256064557
1,34,MA,3.9681102902586276
1,37,Professional,3.516124491189194
1,41,PhD,4.27826553371462
0,48,MA,4.1728476237100445
1,26,MA,3.3619713351613183
1,42,PhD,3.9215920754918434
0,27,PhD,2.9565105604002095
1,46,MA,3.8525967278104063
0,52,MA,3.649656874292246
1,56,MA,4.27826553371462
1,25,MA,3.3719870035623543
0,35,MA,3.292980939874984
1,34,MA,3.328070978893597
0,40,PhD,3.9344958612802046
1,35,PhD,3.672126263465158
1,36,MA,2.3278845674769446
1,26,MA,3.4420193761824107
0,32,MA,3.721975681603126
0,45,MA,4.006330084892907
1,30,MA,2.6279963822558337
0,31,Professional,4.258063604629543
0,50,MA,4.27826553371462
0,52,MA,3.959811802596086
1,29,MA,3.260717033146942
0,31,MA,3.324236340526027
1,41,PhD,2.995732273553991
1,37,MA,3.649657740960155
1,36,MA,3.580663012326765
0,41,MA,3.7550156566120014
1,25,MA,2.8229698820090032
0,43,MA,3.912023005428146
0,54,PhD,3.8725889361827392
0,44,MA,3.8728004256064557
0,35,MA,3.9781602479294143
1,27,MA,3.4160422055672055
1,28,MA,3.4420193761824107
0,32,Professional,3.4420193761824107
1,33,MA,3.744967598450056
1,34,Professional,4.27826553371462
0,40,Professional,3.9781602479294143
1,50,MA,3.845429039978162
1,34,MA,3.83197929775411
1,29,MA,3.138099514840913
0,47,Professional,4.27826553371462
0,33,MA,3.767436443269483
0,45,PhD,4.12744078971129
1,59,MA,2.9565105604002095
0,28,MA,2.956506227053154
0,28,MA,3.0742892627095375
1,35,Professional,4.27826553371462
1,37,Professional,3.8728004256064557
0,38,Professional,3.8728004256064557
1,49,MA,3.2379232651216294
1,30,Professional,2.827905162910489
0,57,MA,3.17161648838394
1,55,MA,3.872799732271588
1,44,MA,2.8229773106292484
0,47,MA,3.292980939874984
1,57,MA,3.3612430661551227
0,54,MA,2.667228206581955
0,35,PhD,3.883829271057364
0,43,PhD,3.5473798918402366
0,30,MA,3.8727622914748436
1,53,MA,2.9564715596006885
1,38,MA,2.976294579661516
0,33,MA,3.872798692268385
0,53,Professional,4.27826553371462
0,36,MA,4.278054044290903
0,32,MA,2.9856819377004897
1,46,PhD,3.3612430661551227
1,35,MA,3.073850052817943
1,33,MA,3.2861699209195465
1,41,MA,3.0742892627095375
0,52,MA,3.1135153092103742
0,60,Professional,4.0551219824004106
1,52,Professional,2.9565105604002095
1,61,MA,2.9562115153917077
1,40,PhD,3.8728004256064557
0,51,MA,3.7266146894912233
0,55,MA,4.209160236650682
1,62,MA,2.9562115153917077
0,55,MA,2.9565105604002095
0,43,Professional,3.0325462466767075
1,60,MA,3.3619713351613183
0,45,MA,2.8507065015037334
1,32,MA,2.5510454522920454
0,37,MA,3.3945083935113587
0,54,PhD,3.8728004256064557
1,35,MA,2.975529566236472
0,30,MA,2.9831534913471307
1,58,MA,3.3612430661551227
1,49,MA,3.43993287663103
1,62,MA,3.4420193761824107
1,45,MA,3.585114886475528
0,60,MA,2.0149030205422647
1,53,MA,3.3612430661551227
1,62,MA,3.2188758248682006
0,63,Professional,1.3415584672784993
1,31,MA,2.8228658755307916
0,24,MA,3.2743105317563015
0,63,Professional,3.292126286607793
1,62,PhD,4.1799104505517475
0,53,MA,3.8319782144191064
0,56,Professional,3.8728004256064557
1,56,MA,3.7550156566120014
1,42,MA,4.16027100863452
0,42,MA,3.20545280453606
1,55,MA,3.179646311676199
0,42,MA,3.516124491189194
1,40,MA,4.0551228490683195
0,42,MA,3.553513045543684
0,49,MA,3.3619713351613183
1,49,MA,3.179646311676199
1,46,MA,3.3619713351613183
1,29,MA,2.8228658755307916
1,45,MA,3.1388256171665394
1,60,MA,3.924445525426703
1,28,PhD,1.9315214116032138
1,49,MA,3.937339813411936
0,31,Professional,3.1790949548563563
1,28,Professional,1.9315214116032138
1,27,MA,2.7631695003232895
0,44,MA,3.4657359027997265
1,47,MA,2.8228658755307916
0,37,MA,4.039853176932911
1,49,MA,2.8228658755307916
1,29,MA,2.8511399335700434
1,41,MA,3.3515168212075768
1,58,Professional,2.70805020110221
0,51,PhD,2.861196047248829
0,46,PhD,3.649657740960155
1,45,MA,3.328070978893597
0,33,MA,3.516124491189194
0,52,MA,3.1388256171665394
1,54,MA,3.3619713351613183
1,46,MA,3.367295829986474
1,61,MA,3.005298867423203
1,55,MA,3.8727622914748436
1,41,MA,3.0145753613554707
1,37,Professional,3.3612430661551227
1,48,MA,3.2354051268194115
0,36,PhD,3.8801791054494146
0,36,MA,2.764131182868772
0,56,MA,2.774181203568035
0,58,PhD,3.244188299504935
0,54,MA,2.9457539037477494
1,39,MA,3.3865979940055357
0,52,MA,4.27826553371462
0,55,Professional,4.0551219824004106
0,33,MA,3.872798692268385
0,29,MA,3.5103955242011993
0,52,MA,3.292980939874984
1,51,MA,3.1780538303479458
0,26,MA,3.4011973816621555
1,49,MA,3.444517306387009
1,61,MA,2.667228206581955
1,38,MA,3.2188758248682006
0,50,MA,3.744787086052232
0,51,MA,3.2743105317563015
1,43,MA,3.767436443269483
0,51,MA,3.2743105317563015
1,37,Professional,3.7927577179329193
1,32,MA,3.597312260588446
1,28,MA,3.179646311676199
1,59,MA,3.2766346590203934
0,57,MA,4.095943283585798
0,57,MA,4.135166556742356
1,56,MA,3.234138751534113
0,47,MA,4.237445128084958
0,35,Professional,2.1240862204237567
1,34,Professional,3.1790949548563563
1,52,MA,3.818290527765439
1,42,MA,3.8318969609488613
1,48,MA,3.2379232651216294
1,60,MA,2.922623801733353
1,39,MA,3.8318969609488613
0,33,MA,3.543853682063679
0,50,MA,2.8243506567983707
1,49,MA,3.1780538303479458
0,31,MA,3.4011973816621555
1,42,MA,3.6294531764961966
0,29,MA,3.308724653961937
1,46,MA,3.8319782144191064
0,44,Professional,3.8728004256064557
1,45,Professional,3.9512437185814275
0,48,MA,3.4265113007499943
0,37,PhD,4.1604824980582364
0,47,MA,3.2743105317563015
0,27,MA,3.585114886475528
1,45,MA,3.584906863730958
1,47,MA,3.386422096080001
1,54,MA,3.1780538303479458
0,55,MA,3.7669972333778885
0,51,PhD,3.8799588451743
1,42,MA,4.0551228490683195
1,46,MA,2.9562115153917077
1,51,MA,3.8318969609488613
0,39,MA,3.1135153092103742
1,64,MA,2.302585092994046
0,32,MA,3.4657359027997265
0,34,MA,3.4657359027997265
0,41,MA,4.237362069057025
1,33,PhD,3.6375861597263857
0,33,PhD,3.43756502583303
1,30,MA,1.6094379124341003
0,36,MA,3.872798692268385
0,31,MA,3.225399950945144
0,62,Professional,4.0551219824004106
1,35,MA,2.9156874825449512
0,34,Professional,3.3733625826687113
1,31,Professional,2.4849066497880004
1,51,MA,4.27826553371462
1,53,MA,2.876450519225782
0,56,PhD,4.27826553371462
1,54,MA,3.3123661679555396
0,32,Professional,3.138749780388916
1,44,MA,3.649657740960155
0,43,MA,3.649657740960155
0,46,MA,2.2380465718564744
1,46,MA,2.6273822980347554
1,64,MA,3.912023005428146
1,32,MA,2.6798793241355137
1,58,MA,3.2337644373619514
1,36,MA,3.0044442141560124
1,44,Professional,3.1498829533812494
0,38,Professional,3.4083148494310196
0,62,PhD,4.278054044290903
1,46,MA,2.3978952727983707
0,41,MA,3.3619713351613183
1,34,MA,3.1388256171665394
1,34,MA,2.169053700369523
1,50,MA,4.27826553371462
1,58,MA,3.924445525426703
1,45,MA,4.27826553371462
0,45,MA,4.135166556742356
1,40,MA,2.3978952727983707
0,46,PhD,2.9222651216721185
0,53,MA,4.019223931753992
0,33,MA,2.70805020110221
1,54,MA,4.1604824980582364
0,53,PhD,3.710280068654017
0,58,MA,2.9156820658523297
0,50,MA,3.7335360870017613
1,59,MA,3.2337644373619514
0,48,MA,4.0551219824004106
1,49,MA,4.0551219824004106
1,54,MA,3.2188758248682006
1,29,MA,3.0742892627095375
0,27,MA,3.637079452424553
0,55,MA,3.6496447408626542
1,49,MA,3.543853682063679
0,28,MA,2.699121570357909
0,38,MA,3.179646311676199
0,51,MA,3.649657740960155
1,48,MA,2.468946630209271
0,44,MA,3.733494246872888
1,53,MA,2.5589931931406986
1,42,MA,2.6837575085331657
0,34,PhD,2.70805020110221
1,30,PhD,2.8507065015037334
0,50,MA,3.3395016308362537
0,30,PhD,3.912023005428146
1,55,MA,2.8649399833039673
1,25,MA,2.5185025992165158
0,53,MA,3.1388256171665394
1,44,Professional,2.8903717578961645
1,40,PhD,3.4265141896459452
1,64,MA,1.3470336471665878
1,43,PhD,3.3882877430405838
1,30,MA,2.995732273553991
0,45,MA,3.580663012326765
1,33,MA,2.7323655067489105
0,59,PhD,3.4295904561633734
1,37,PhD,3.472323531647176
0,46,MA,2.8777929756893044
1,44,PhD,3.4719664525503626
1,46,MA,3.101092789211817
0,40,MA,3.0832604088929148
0,46,PhD,3.543853682063679
1,46,MA,2.667228206581955
1,25,MA,2.976307324928243
0,36,MA,3.544294336406378
1,36,MA,3.5017362920407646
1,35,MA,3.585114886475528
1,44,MA,3.8210036070409776
0,45,MA,2.8777929756893044
1,32,MA,3.0288285010431806
1,43,MA,3.9404598192527236
0,48,MA,4.095943283585798
0,57,MA,4.054823804059818
1,39,MA,3.518980417318539
1,42,MA,2.667228206581955
0,41,MA,3.649358695951653
1,24,Professional,2.7245795030534206
1,24,Professional,2.7245795030534206
1,45,PhD,4.412798293340635
1,54,MA,2.8384284797353243
0,48,MA,3.4657359027997265
1,44,MA,2.6390573296152584
0,50,MA,3.1792105684757694
1,38,MA,2.667228206581955
1,46,Professional,2.4864887309706516
1,40,MA,3.0210425815101556
0,37,MA,3.0689827352935835
1,30,Professional,3.0288285010431806
1,60,MA,3.592497032997634
0,35,Professional,3.104586678466073
1,38,Professional,4.0551219824004106
1,38,MA,2.80990640199689
0,43,Professional,4.0551219824004106
1,41,MA,3.516124491189194
0,52,PhD,2.9565105604002095
1,45,Professional,3.179649778367364
1,57,MA,3.7037242780189863
0,51,MA,3.0618632760198157
1,51,MA,3.5160130560907366
1,53,MA,3.6904781754776335
0,36,MA,3.1388256171665394
1,33,MA,3.2188758248682006
0,61,Professional,3.138749780388916
0,38,PhD,3.2566146713684687
0,55,Professional,4.27826553371462
1,61,MA,3.674349402329611
0,40,MA,2.620033990431941
1,42,MA,3.649657740960155
1,31,MA,3.0044442141560124
1,53,MA,2.4849066497880004
0,53,MA,3.3131465035394205
1,38,PhD,3.649657740960155
1,40,MA,2.956506227053154
1,49,MA,3.387290876486684
1,63,MA,2.2617630984737906
1,31,MA,2.9565105604002095
0,40,MA,3.4719664525503626
0,53,MA,4.216388876092697
1,46,MA,3.9681102902586276
0,46,MA,4.087911413824744
0,26,Professional,4.0551228490683195
1,26,MA,3.0052864863588025
1,49,MA,3.243366199714998
1,41,MA,3.649657740960155
1,47,MA,3.649358695951653
0,33,MA,3.767436443269483
0,54,Professional,3.009276498661748
1,53,MA,3.9512437185814275
0,55,MA,3.8395266011339464
1,55,MA,3.8728004256064557
1,51,MA,3.912023005428146
1,40,MA,3.39834145553281
0,61,MA,3.9215029286272776
0,47,MA,4.237445128084958
0,36,MA,3.095577608523707
0,41,PhD,3.138749780388916
1,41,PhD,3.5160130560907366
1,37,MA,3.585114886475528
0,35,MA,3.7784916128036232
0,60,MA,3.1664620821841605
0,39,MA,4.27826553371462
1,59,MA,3.179646311676199
0,59,PhD,3.516124491189194
1,57,Professional,4.021221745668848
1,28,MA,3.378440394539539
1,57,MA,3.9367156180185177
1,52,MA,2.733067964077498
0,50,MA,4.135166556742356
1,39,MA,3.159030491164628
1,55,MA,3.4753024966689385
0,63,MA,2.302585092994046
1,42,MA,3.624340932976365
0,30,MA,3.005298867423203
0,51,MA,3.3619713351613183
0,56,MA,3.5626451821504634
1,38,MA,3.7186497457791976
0,62,PhD,3.777489552467263
0,28,MA,4.0551219824004106
1,29,MA,3.8215073136753697
1,59,PhD,4.0551228490683195
0,45,MA,4.27826553371462
0,37,MA,3.2928695047765273
1,29,MA,2.9041650800285006
0,62,MA,4.135166556742356
0,28,MA,3.422338981415531
1,55,MA,3.584906863730958
1,57,MA,4.055118515721263
0,45,MA,3.506557897319982
1,25,MA,4.007333185232471
1,49,MA,3.5935692743096115
1,59,MA,3.8525967278104063
1,29,MA,2.8511399335700434
0,58,MA,2.5510454522920454
1,39,MA,2.956498928741983
0,37,MA,4.116997386118498
1,30,MA,2.70805020110221
0,45,MA,3.803695128542518
1,34,MA,2.8507065015037334
0,35,MA,3.3612430661551227
0,47,MA,3.2928695047765273
1,61,MA,0.9162907318741551
1,63,Professional,4.50140908502883
1,51,MA,2.302585092994046
1,46,MA,2.886661178499629
1,34,PhD,3.959811802596086
1,32,PhD,3.5263605246161616
1,33,PhD,3.516124491189194
1,30,MA,2.988493637730289
1,26,MA,2.5257286443082556
0,54,MA,4.01232072674351
0,55,MA,4.135166556742356
1,53,MA,3.8002307392246055
0,55,MA,3.333691499296782
0,47,MA,3.580663012326765
0,47,PhD,3.8728004256064557
1,42,MA,3.9512437185814275
1,27,MA,3.00780385478776
1,53,MA,3.682447703568222
1,47,MA,3.7335360870017613
0,54,MA,3.7335360870017613
0,44,MA,3.104586678466073
1,62,MA,2.4849066497880004
0,61,MA,3.8503272546022442
1,55,MA,2.275916845911884
0,30,Professional,3.34516480441852
0,48,MA,3.104586678466073
1,33,MA,3.2188758248682006
0,61,MA,2.33214389523559
1,30,MA,3.784189633918261
0,29,MA,3.179646311676199
0,39,MA,3.2188758248682006
0,31,MA,3.709906821306012
1,31,MA,2.8228658755307916
1,29,MA,2.9882040071331994
0,33,MA,3.543853682063679
0,29,Professional,2.9444389791664403
0,34,MA,3.710280068654017
0,36,MA,3.5580871638639127
0,53,MA,4.135166556742356
0,43,MA,3.7186497457791976
0,45,PhD,4.27826553371462
1,25,MA,3.7669972333778885
1,33,MA,2.9882040071331994
1,26,MA,3.091042453358316
1,28,Professional,3.197670760070659
1,38,MA,4.278054044290903
0,57,MA,2.9565105604002095
1,64,MA,3.3619713351613183
1,44,PhD,3.674349402329611
1,33,MA,3.3785000688033255
1,32,MA,3.170085660698769
1,36,MA,3.6602115592443645
1,55,MA,3.8728004256064557
1,51,MA,3.4871380467554407
1,42,MA,3.4871380467554407
0,33,MA,3.544294336406378
0,60,PhD,4.237445128084958
1,59,Professional,3.8728004256064557
1,62,MA,3.8728004256064557
1,43,PhD,3.8728004256064557
0,32,MA,3.9681102902586276
0,37,MA,3.9681102902586276
1,33,MA,3.767436443269483
1,47,MA,4.278054044290903
1,35,MA,3.0618632760198157
1,43,MA,3.328070978893597
0,51,MA,2.6700021334646804
0,57,Professional,3.959811802596086
1,48,Professional,3.292980939874984
0,46,MA,2.4864991311162536
0,30,MA,3.543853682063679
0,44,PhD,3.348548783300035
1,49,MA,3.249179980332966
0,47,MA,4.01232072674351
1,51,MA,1.9348492016958885
1,35,MA,2.782152220857264
0,45,MA,3.585184217775171
1,54,MA,3.544294336406378
1,62,MA,3.1388277838471086
0,61,PhD,3.373026504695459
0,40,MA,3.8503272546022442
1,53,MA,3.2566146713684687
1,35,MA,3.585114886475528
0,51,MA,3.3619713351613183
0,30,MA,3.649657740960155
1,30,MA,3.1388256171665394
1,49,MA,2.70805020110221
1,64,MA,3.9067019772821374
1,43,MA,3.6591876643065335
1,59,MA,2.4864887309706516
0,60,PhD,2.953172659135195
0,49,PhD,4.27826553371462
1,35,MA,3.087536314029028
1,35,MA,3.3434195809953438
1,60,MA,3.328070978893597
1,33,MA,2.956506227053154
0,47,Professional,3.3612430661551227
1,47,MA,3.5553480614894135
0,54,PhD,3.3619713351613183
0,41,MA,3.1388277838471086
1,39,MA,3.179646311676199
1,37,MA,3.39834145553281
1,37,MA,3.544294336406378
1,33,Professional,2.935982269148217
1,55,MA,3.624340932976365
1,33,PhD,3.3375473545856993
1,59,Professional,3.7037242780189863
0,33,MA,3.1304641952550143
1,61,Professional,3.83197929775411
1,47,MA,2.8203718860480045
0,44,MA,2.995732273553991
1,45,MA,3.3619713351613183
0,47,MA,2.445667603133328
1,57,MA,3.292980939874984
0,53,MA,2.733367009086
1,35,MA,3.3277302297802827
1,38,MA,3.3277302297802827
1,42,MA,3.3612430661551227
0,38,MA,3.1928968296868545
0,61,MA,3.2379232651216294
1,58,Professional,3.030505240309036
0,32,Professional,3.3044417131978476
1,51,MA,2.302585092994046
1,43,MA,2.6688111544475377
1,53,MA,2.9565105604002095
0,42,MA,3.8728019113224113
1,41,MA,3.1796529298943574
0,34,MA,2.445667603133328
1,42,Professional,3.005298867423203
0,64,MA,1.6094379124341003
1,43,PhD,3.5103955242011993
1,34,MA,2.70805020110221
1,59,MA,3.292126286607793
1,56,MA,3.0742892627095375
1,62,MA,3.3843902633457743
0,32,MA,3.544294336406378
1,42,MA,3.3619713351613183
1,46,MA,3.3613669588641955
0,32,MA,3.585114886475528
0,30,PhD,2.9560670171615597
1,42,Professional,3.3805780944594197
0,47,Professional,3.918991396966423
1,42,MA,3.584906863730958
0,47,MA,3.6982107815428207
1,39,MA,3.585114886475528
0,27,MA,2.772588722239781
1,39,MA,3.044522437723423
0,49,MA,3.959811802596086
0,43,MA,3.690478868812501
1,37,MA,3.295836866004329
1,36,MA,3.2240623515555007
0,36,MA,3.8728004256064557
0,42,MA,3.7406300843836786
0,54,MA,3.83197929775411
0,40,MA,3.080558875723133
0,25,MA,3.310679865343238
0,43,MA,3.1790949548563563
1,37,MA,3.3256038261438516
1,46,MA,3.3612430661551227
0,57,MA,3.8316802527456075
1,37,MA,2.4849066497880004
1,47,MA,3.710280068654017
0,28,MA,3.8548645915881976
1,29,PhD,2.9139435981209836
1,42,MA,4.136951010169513
0,48,MA,2.995732273553991
1,44,MA,2.9311937524164198
1,64,MA,2.6026896854443837
0,43,MA,3.179646311676199
1,30,MA,2.7327428136925818
1,39,MA,2.9311937524164198
0,31,Professional,3.274963109698682
1,37,MA,2.5477075510270306
1,27,MA,3.1388256171665394
0,57,PhD,3.921478164198901
1,37,MA,3.2188758248682006
0,41,Professional,3.8318969609488613
1,61,MA,0.9415685390584236
1,38,MA,3.516124491189194
0,52,Professional,2.4376777661855207
0,42,MA,4.1604824980582364
1,41,MA,3.506557897319982
1,38,MA,3.744964375300104
0,38,MA,3.7335360870017613
1,55,MA,4.27826553371462
1,34,Professional,2.8258332367585934
0,64,PhD,3.421816668864891
0,36,MA,3.6396038596422775
0,51,MA,4.048003524153017
1,48,Professional,4.0551219824004106
1,57,MA,3.649657740960155
